recency,history,history_segment,zip_code,channel,newbie,segment,T,visit,conversion,spend,true_tau_mens_visit,true_tau_womens_visit,true_tau_mens_spend,true_tau_womens_spend
8,327.99341146318994,3) $200 - $350,Suburban,Web,1,Mens E-Mail,1,0,0,5.271726207021047,0.05,0.03,1.5,1.0
9,341.76301082559513,3) $200 - $350,Rural,Web,1,Mens E-Mail,1,0,0,8.216448835559,0.05,0.03,1.5,1.0
4,56.667398932105414,1) $0 - $100,Urban,Phone,1,Mens E-Mail,1,1,0,4.34414649491352,0.05,0.03,1.5,1.0
1,433.7060007819559,4) $350 - $500,Rural,Web,0,Womens E-Mail,2,0,0,6.717196768196251,0.05,0.03,1.5,1.0
1,243.97427048897336,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,1,0,4.476639411761243,0.05,0.03,1.5,1.0
10,633.933273161008,5) $500 - $750,Suburban,Web,0,Womens E-Mail,2,0,0,9.565486325552008,0.05,0.03,1.5,1.0
4,335.25632570288576,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,1,0,7.090045593978787,0.05,0.03,1.5,1.0
12,283.4561099916985,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,0,0,7.1578153928824175,0.05,0.03,1.5,1.0
7,373.82303659484586,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,0,5.238660412200372,0.05,0.03,1.5,1.0
2,201.49190656641383,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,2.4969722530787077,0.05,0.03,1.5,1.0
3,551.4035754136031,5) $500 - $750,Suburban,Web,0,Womens E-Mail,2,0,0,7.612265439931955,0.05,0.03,1.5,1.0
1,656.2268036933401,5) $500 - $750,Suburban,Web,0,Mens E-Mail,1,0,0,7.26984791693097,0.05,0.03,1.5,1.0
5,409.7653067342911,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,6.882807341921378,0.05,0.03,1.5,1.0
1,400.0845053311668,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,4.755387758783023,0.05,0.03,1.5,1.0
8,211.84863801077958,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,6.077666168012545,0.05,0.03,1.5,1.0
1,298.6892270421882,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,7.197680532630793,0.05,0.03,1.5,1.0
11,381.6347380384046,4) $350 - $500,Suburban,Phone,0,Womens E-Mail,2,0,0,8.65064519796068,0.05,0.03,1.5,1.0
1,127.7382505437888,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,2.184057151058102,0.05,0.03,1.5,1.0
2,536.6832971163975,5) $500 - $750,Urban,Phone,1,Mens E-Mail,1,0,0,7.183090735155702,0.05,0.03,1.5,1.0
2,69.82546029271238,1) $0 - $100,Suburban,Web,1,Mens E-Mail,1,0,0,3.0627514055804985,0.05,0.03,1.5,1.0
12,10.367170499306976,1) $0 - $100,Urban,Web,0,Womens E-Mail,2,0,0,4.31565681419643,0.05,0.03,1.5,1.0
6,561.4803447711554,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,0,0,9.422756093126903,0.05,0.03,1.5,1.0
7,416.800258982658,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,1,0,8.981841550575759,0.05,0.03,1.5,1.0
5,158.49538158935354,2) $100 - $200,Suburban,Web,1,Womens E-Mail,2,0,0,2.30843642654264,0.05,0.03,1.5,1.0
1,323.36871261761854,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,1,0,4.550964711183031,0.05,0.03,1.5,1.0
1,335.4079360069095,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,5.3985486655230925,0.05,0.03,1.5,1.0
3,315.4801097813037,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,5.016845236222096,0.05,0.03,1.5,1.0
2,145.0094770070463,2) $100 - $200,Urban,Web,1,Mens E-Mail,1,0,0,2.20664230849421,0.05,0.03,1.5,1.0
5,347.38192393862096,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,8.023690730895058,0.05,0.03,1.5,1.0
12,474.6535908289887,4) $350 - $500,Rural,Phone,0,Womens E-Mail,2,0,0,9.741264670539469,0.05,0.03,1.5,1.0
10,40.99724316894591,1) $0 - $100,Suburban,Web,0,Mens E-Mail,1,1,0,5.786652742280893,0.05,0.03,1.5,1.0
6,227.35442677886442,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,5.463317650610287,0.05,0.03,1.5,1.0
7,125.90701020007728,2) $100 - $200,Urban,Web,1,Womens E-Mail,2,0,0,5.573721671428052,0.05,0.03,1.5,1.0
4,185.48162303716185,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,0,0,4.300144745786908,0.05,0.03,1.5,1.0
7,356.7779184363581,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,7.408477703055196,0.05,0.03,1.5,1.0
11,105.59286740985941,2) $100 - $200,Rural,Phone,0,Womens E-Mail,2,0,0,3.532773098795306,0.05,0.03,1.5,1.0
8,560.4531202490455,5) $500 - $750,Suburban,Web,0,Womens E-Mail,2,0,0,8.40563486570456,0.05,0.03,1.5,1.0
11,310.408675559182,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,6.306833613850209,0.05,0.03,1.5,1.0
1,241.9834824357097,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,4.168497858896339,0.05,0.03,1.5,1.0
6,15.558446790287006,1) $0 - $100,Suburban,Phone,0,Mens E-Mail,1,0,0,3.614623786333101,0.05,0.03,1.5,1.0
8,321.2821598208777,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,1,0,6.633197817448081,0.05,0.03,1.5,1.0
5,308.2866750062415,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,1,0,7.845876343695195,0.05,0.03,1.5,1.0
4,101.30141297919644,2) $100 - $200,Urban,Web,1,Mens E-Mail,1,0,0,3.665091169299148,0.05,0.03,1.5,1.0
2,151.18653335495657,2) $100 - $200,Rural,Web,0,Mens E-Mail,1,0,0,2.939197544529447,0.05,0.03,1.5,1.0
6,558.158662954486,5) $500 - $750,Urban,Phone,0,Womens E-Mail,2,0,0,9.064867994943087,0.05,0.03,1.5,1.0
6,241.52224691130024,3) $200 - $350,Urban,Phone,1,Womens E-Mail,2,0,0,4.556724173184797,0.05,0.03,1.5,1.0
11,306.5647158525144,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,8.390574187105186,0.05,0.03,1.5,1.0
1,382.9297061884059,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,6.862705736652936,0.05,0.03,1.5,1.0
9,276.8716138460676,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,6.397081565689844,0.05,0.03,1.5,1.0
12,502.98312120390335,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,0,0,10.264158402241799,0.05,0.03,1.5,1.0
11,190.23023835638185,2) $100 - $200,Rural,Web,0,Womens E-Mail,2,0,0,7.973976650603884,0.05,0.03,1.5,1.0
6,236.16706763303716,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,5.362136603693835,0.05,0.03,1.5,1.0
3,238.26173445451084,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,0,0,4.364215669280177,0.05,0.03,1.5,1.0
4,180.93093635812352,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,0,0,2.372709615518769,0.05,0.03,1.5,1.0
12,168.30728652381762,2) $100 - $200,Urban,Web,0,Womens E-Mail,2,0,0,5.011643558040228,0.05,0.03,1.5,1.0
11,304.42263307878886,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,6.873469134150913,0.05,0.03,1.5,1.0
4,502.4591669992071,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,0,0,5.811570912648692,0.05,0.03,1.5,1.0
3,123.29210451593983,2) $100 - $200,Suburban,Web,1,Mens E-Mail,1,0,0,4.474219617071866,0.05,0.03,1.5,1.0
10,271.76188103377564,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,8.349839309933614,0.05,0.03,1.5,1.0
3,414.51708540272114,4) $350 - $500,Urban,Phone,0,Mens E-Mail,1,0,0,6.2637918409636395,0.05,0.03,1.5,1.0
3,596.8970907846702,5) $500 - $750,Suburban,Phone,0,Womens E-Mail,2,0,0,6.352902662715396,0.05,0.03,1.5,1.0
4,440.8836306852933,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,5.112932236707945,0.05,0.03,1.5,1.0
7,269.086027762911,3) $200 - $350,Suburban,Web,1,Womens E-Mail,2,0,0,7.776452438623426,0.05,0.03,1.5,1.0
4,215.89466906771642,3) $200 - $350,Urban,Phone,1,Mens E-Mail,1,0,0,5.206852294792869,0.05,0.03,1.5,1.0
9,469.38827881883293,4) $350 - $500,Urban,Phone,0,Mens E-Mail,1,0,0,6.5963392204394955,0.05,0.03,1.5,1.0
1,432.437947047867,4) $350 - $500,Urban,Web,1,Mens E-Mail,1,0,0,4.73986477879377,0.05,0.03,1.5,1.0
8,302.40812886115674,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,8.7423484497637,0.05,0.03,1.5,1.0
7,268.8475700880644,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,6.18488945746211,0.05,0.03,1.5,1.0
2,602.5655640760338,5) $500 - $750,Suburban,Web,0,Mens E-Mail,1,0,0,8.237074648456158,0.05,0.03,1.5,1.0
8,579.5767771053065,5) $500 - $750,Rural,Web,0,Womens E-Mail,2,0,0,10.79917160012854,0.05,0.03,1.5,1.0
1,358.7899584776987,4) $350 - $500,Urban,Phone,0,Womens E-Mail,2,0,0,5.214474424534322,0.05,0.03,1.5,1.0
11,330.946595375127,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,6.474794340171967,0.05,0.03,1.5,1.0
12,127.66056134957854,2) $100 - $200,Suburban,Web,1,Mens E-Mail,1,0,0,6.5512780062202465,0.05,0.03,1.5,1.0
9,306.72004507414454,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,0,0,8.417700373587362,0.05,0.03,1.5,1.0
9,481.2248262115553,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,9.305889287334443,0.05,0.03,1.5,1.0
2,10.305010763447731,1) $0 - $100,Urban,Web,0,Womens E-Mail,2,0,0,0.8738473755201848,0.05,0.03,1.5,1.0
7,390.3306493087872,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,0,8.809221121256368,0.05,0.03,1.5,1.0
10,403.22950673857855,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,0,9.646388740921036,0.05,0.03,1.5,1.0
3,403.6449700737249,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,7.021496391808316,0.05,0.03,1.5,1.0
7,202.00121195100024,3) $200 - $350,Rural,Phone,0,Womens E-Mail,2,0,0,6.484811525117067,0.05,0.03,1.5,1.0
12,251.6804022583914,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,0,0,7.817373598192727,0.05,0.03,1.5,1.0
10,206.92631327361389,3) $200 - $350,Suburban,Web,1,Mens E-Mail,1,0,0,7.451848097964078,0.05,0.03,1.5,1.0
9,598.3625555346732,5) $500 - $750,Urban,Phone,0,Womens E-Mail,2,1,0,10.374813092040494,0.05,0.03,1.5,1.0
4,533.6694922946208,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,0,0,7.844532765670621,0.05,0.03,1.5,1.0
12,355.90448957845007,4) $350 - $500,Suburban,Phone,0,Womens E-Mail,2,0,0,7.655744211865039,0.05,0.03,1.5,1.0
1,304.99759467751863,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,3.4215010834401793,0.05,0.03,1.5,1.0
2,298.80502604636564,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,2.6828500013235117,0.05,0.03,1.5,1.0
1,253.00516198174847,3) $200 - $350,Rural,Phone,1,Womens E-Mail,2,0,0,3.761616564924684,0.05,0.03,1.5,1.0
12,18.125429627357658,1) $0 - $100,Suburban,Web,1,Mens E-Mail,1,0,0,5.732223838902886,0.05,0.03,1.5,1.0
5,306.02899804660615,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,1,7.724805528581047,0.05,0.03,1.5,1.0
5,604.1450357479832,5) $500 - $750,Suburban,Web,1,Womens E-Mail,2,0,0,8.395261125043499,0.05,0.03,1.5,1.0
11,344.00571928191465,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,6.5395572981912125,0.05,0.03,1.5,1.0
7,207.279694387974,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,5.679979516299791,0.05,0.03,1.5,1.0
9,338.86510170218355,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,1,0,9.408296946620867,0.05,0.03,1.5,1.0
9,266.91985982989667,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,6.800405238045113,0.05,0.03,1.5,1.0
3,150.63561454940424,2) $100 - $200,Rural,Web,0,Womens E-Mail,2,0,0,2.355260168470365,0.05,0.03,1.5,1.0
3,132.05880896742903,2) $100 - $200,Suburban,Phone,0,Mens E-Mail,1,0,0,2.422703556342543,0.05,0.03,1.5,1.0
3,305.40379094781474,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,4.765287739005807,0.05,0.03,1.5,1.0
4,80.81185119013674,1) $0 - $100,Urban,Web,0,Womens E-Mail,2,0,0,4.598598843499618,0.05,0.03,1.5,1.0
8,302.53032939643384,3) $200 - $350,Urban,Web,1,Womens E-Mail,2,0,0,6.87124006530714,0.05,0.03,1.5,1.0
6,287.2140704971714,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,1,0,8.06130744242127,0.05,0.03,1.5,1.0
8,408.02506182288846,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,1,0,8.21609336869685,0.05,0.03,1.5,1.0
1,275.93812770076283,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,4.674183637281641,0.05,0.03,1.5,1.0
8,142.20406950396153,2) $100 - $200,Urban,Phone,0,Mens E-Mail,1,0,0,4.554255734617246,0.05,0.03,1.5,1.0
4,323.11062611799946,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,5.012292760754051,0.05,0.03,1.5,1.0
11,456.6600932513882,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,7.114917395223943,0.05,0.03,1.5,1.0
1,220.7251583380194,3) $200 - $350,Suburban,Web,1,Mens E-Mail,1,0,0,1.8670772023605298,0.05,0.03,1.5,1.0
8,540.9698172426878,5) $500 - $750,Urban,Phone,1,Womens E-Mail,2,0,0,8.28054884185344,0.05,0.03,1.5,1.0
4,317.25084462515935,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,4.964065893604917,0.05,0.03,1.5,1.0
6,246.3742759024961,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,5.845790780557135,0.05,0.03,1.5,1.0
8,206.11492454125084,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,6.269403904479688,0.05,0.03,1.5,1.0
4,329.35501586277553,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,5.675926200196201,0.05,0.03,1.5,1.0
3,286.02543295806305,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,6.546539685992463,0.05,0.03,1.5,1.0
9,107.11079598620758,2) $100 - $200,Suburban,Phone,0,Womens E-Mail,2,0,0,5.856847232532867,0.05,0.03,1.5,1.0
3,538.7510693335254,5) $500 - $750,Rural,Phone,0,Womens E-Mail,2,0,0,8.884143786252302,0.05,0.03,1.5,1.0
9,249.5267445038492,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,5.089553794695034,0.05,0.03,1.5,1.0
2,537.4906574525836,5) $500 - $750,Suburban,Phone,0,Mens E-Mail,1,1,0,6.501601370601782,0.05,0.03,1.5,1.0
2,136.26277386196242,2) $100 - $200,Urban,Web,0,Womens E-Mail,2,0,0,3.459683871736406,0.05,0.03,1.5,1.0
2,444.24220209308277,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,0,9.046683961982422,0.05,0.03,1.5,1.0
6,503.3497706376073,5) $500 - $750,Suburban,Web,1,Womens E-Mail,2,0,0,7.528675590276074,0.05,0.03,1.5,1.0
3,490.88896713237386,4) $350 - $500,Urban,Phone,0,Womens E-Mail,2,0,0,6.515518080857631,0.05,0.03,1.5,1.0
9,360.02715978214195,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,6.163539390715703,0.05,0.03,1.5,1.0
4,449.4637524292044,4) $350 - $500,Urban,Phone,1,Mens E-Mail,1,0,0,7.280891509140317,0.05,0.03,1.5,1.0
1,370.266001510132,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,5.342785744691042,0.05,0.03,1.5,1.0
4,145.4181149164435,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,1,1,3.9002013038695926,0.05,0.03,1.5,1.0
1,361.95728619523794,4) $350 - $500,Rural,Phone,0,Mens E-Mail,1,0,0,6.671607052340816,0.05,0.03,1.5,1.0
5,136.37121163496676,2) $100 - $200,Rural,Phone,0,Womens E-Mail,2,0,0,2.754580423301145,0.05,0.03,1.5,1.0
4,116.20278593862736,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,0,0,3.266715502980343,0.05,0.03,1.5,1.0
8,341.9764173862491,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,0,0,6.12058062588762,0.05,0.03,1.5,1.0
8,211.36045981691854,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,7.8981867314728635,0.05,0.03,1.5,1.0
7,538.4463250350746,5) $500 - $750,Suburban,Phone,0,Womens E-Mail,2,0,0,9.869006617776392,0.05,0.03,1.5,1.0
3,552.6758740557682,5) $500 - $750,Suburban,Web,0,Womens E-Mail,2,0,0,6.078226024398395,0.05,0.03,1.5,1.0
1,710.7379294557006,5) $500 - $750,Urban,Web,0,Mens E-Mail,1,0,0,9.573371155635428,0.05,0.03,1.5,1.0
1,95.38932056975213,1) $0 - $100,Suburban,Web,0,Mens E-Mail,1,0,0,3.1033519232330447,0.05,0.03,1.5,1.0
12,130.4790703123272,2) $100 - $200,Urban,Phone,0,Womens E-Mail,2,0,0,4.782409144016141,0.05,0.03,1.5,1.0
11,430.30541177631864,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,1,0,9.868070275754466,0.05,0.03,1.5,1.0
3,252.59217226302002,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,3.0333092308068847,0.05,0.03,1.5,1.0
6,191.5165863031415,2) $100 - $200,Urban,Phone,1,Mens E-Mail,1,0,0,5.908107379301087,0.05,0.03,1.5,1.0
7,242.5331700350501,3) $200 - $350,Urban,Phone,0,Mens E-Mail,1,1,0,7.587721134326698,0.05,0.03,1.5,1.0
6,289.13260719815094,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,4.750850577347048,0.05,0.03,1.5,1.0
6,399.34165486345813,4) $350 - $500,Suburban,Phone,1,Mens E-Mail,1,1,0,6.243752374096923,0.05,0.03,1.5,1.0
6,28.036578311234848,1) $0 - $100,Suburban,Web,1,Womens E-Mail,2,0,0,2.4315872744906297,0.05,0.03,1.5,1.0
3,361.217124909613,4) $350 - $500,Urban,Phone,0,Mens E-Mail,1,1,0,5.594720549111461,0.05,0.03,1.5,1.0
6,271.20829273308044,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,4.966050359272066,0.05,0.03,1.5,1.0
8,181.104084256429,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,7.1402092944629265,0.05,0.03,1.5,1.0
11,508.27612959457355,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,0,0,9.431432866622695,0.05,0.03,1.5,1.0
11,235.55789050016145,3) $200 - $350,Urban,Web,1,Womens E-Mail,2,0,0,6.59975002286588,0.05,0.03,1.5,1.0
2,248.51424486310756,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,0,3.476804180852508,0.05,0.03,1.5,1.0
5,258.08870468278917,3) $200 - $350,Suburban,Web,1,Mens E-Mail,1,0,0,5.204573921788153,0.05,0.03,1.5,1.0
1,534.1896841787269,5) $500 - $750,Suburban,Phone,1,Mens E-Mail,1,0,0,6.028478726694287,0.05,0.03,1.5,1.0
12,316.3025864911524,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,9.064099428127045,0.05,0.03,1.5,1.0
1,289.58670469238746,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,1,0,5.025144014753709,0.05,0.03,1.5,1.0
5,432.57290086938497,4) $350 - $500,Rural,Web,0,Mens E-Mail,1,0,0,7.769432017350258,0.05,0.03,1.5,1.0
12,35.00413723280482,1) $0 - $100,Rural,Web,0,Mens E-Mail,1,0,0,5.3418916390127364,0.05,0.03,1.5,1.0
3,330.4475367438989,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,5.963451462810392,0.05,0.03,1.5,1.0
4,332.6782204337395,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,1,0,7.210943419576202,0.05,0.03,1.5,1.0
3,424.09122465116184,4) $350 - $500,Rural,Phone,0,Womens E-Mail,2,0,0,7.566764444233159,0.05,0.03,1.5,1.0
1,344.0498905409299,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,4.892421766627463,0.05,0.03,1.5,1.0
1,130.5557212897574,2) $100 - $200,Rural,Phone,0,Mens E-Mail,1,0,0,3.9845941729846692,0.05,0.03,1.5,1.0
12,51.19015998509776,1) $0 - $100,Rural,Web,0,Mens E-Mail,1,1,0,5.739844024082326,0.05,0.03,1.5,1.0
12,395.6693976073864,4) $350 - $500,Suburban,Web,0,Womens E-Mail,2,0,0,10.144682357033279,0.05,0.03,1.5,1.0
5,226.2956077354164,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,4.05927962073134,0.05,0.03,1.5,1.0
6,250.7198441158967,3) $200 - $350,Suburban,Web,0,Mens E-Mail,1,0,0,6.091443474826063,0.05,0.03,1.5,1.0
3,171.39817980869333,2) $100 - $200,Urban,Web,1,Womens E-Mail,2,0,0,4.947516468576875,0.05,0.03,1.5,1.0
12,302.09936290516976,3) $200 - $350,Urban,Phone,1,Mens E-Mail,1,0,0,8.453902552879256,0.05,0.03,1.5,1.0
9,289.12531653599024,3) $200 - $350,Urban,Web,1,Mens E-Mail,1,0,0,6.203735742216411,0.05,0.03,1.5,1.0
5,116.77368707870855,2) $100 - $200,Suburban,Web,0,Womens E-Mail,2,0,0,4.312016546218279,0.05,0.03,1.5,1.0
8,415.6124602836982,4) $350 - $500,Rural,Web,0,Mens E-Mail,1,0,0,7.6228616571837495,0.05,0.03,1.5,1.0
1,192.93829124654474,2) $100 - $200,Urban,Web,0,Mens E-Mail,1,0,0,3.5608396872720696,0.05,0.03,1.5,1.0
5,513.9464877277156,5) $500 - $750,Suburban,Phone,0,Womens E-Mail,2,0,0,7.531987317348342,0.05,0.03,1.5,1.0
3,331.7277687567899,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,4.727627360834203,0.05,0.03,1.5,1.0
12,286.9039013973507,3) $200 - $350,Urban,Web,0,Mens E-Mail,1,0,0,9.012673594995134,0.05,0.03,1.5,1.0
1,73.67196827694468,1) $0 - $100,Suburban,Phone,0,Womens E-Mail,2,1,0,2.6138927067886195,0.05,0.03,1.5,1.0
4,381.04627721882247,4) $350 - $500,Suburban,Phone,1,Mens E-Mail,1,0,0,6.196988796951914,0.05,0.03,1.5,1.0
5,294.0246209806477,3) $200 - $350,Suburban,Phone,0,Mens E-Mail,1,0,0,6.4378481115097,0.05,0.03,1.5,1.0
7,325.67848580239587,3) $200 - $350,Suburban,Web,1,Mens E-Mail,1,0,0,5.444350526202935,0.05,0.03,1.5,1.0
1,497.5368908024822,4) $350 - $500,Rural,Web,0,Womens E-Mail,2,0,0,6.15617327296597,0.05,0.03,1.5,1.0
3,430.4504144707941,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,1,1,8.29923584869997,0.05,0.03,1.5,1.0
2,467.2188292440701,4) $350 - $500,Urban,Phone,0,Mens E-Mail,1,0,0,5.400210673275735,0.05,0.03,1.5,1.0
9,61.76962635651903,1) $0 - $100,Suburban,Web,0,Womens E-Mail,2,0,0,3.197830303206234,0.05,0.03,1.5,1.0
10,268.6351678380289,3) $200 - $350,Suburban,Phone,0,Womens E-Mail,2,0,0,7.37856486314658,0.05,0.03,1.5,1.0
6,61.20200681041044,1) $0 - $100,Suburban,Phone,0,Mens E-Mail,1,0,0,4.630920889439201,0.05,0.03,1.5,1.0
10,370.81448206542973,4) $350 - $500,Suburban,Web,1,Mens E-Mail,1,0,0,8.217066336041814,0.05,0.03,1.5,1.0
3,17.68484383822324,1) $0 - $100,Urban,Phone,0,Womens E-Mail,2,0,1,3.3337415442637788,0.05,0.03,1.5,1.0
8,458.0192906038602,4) $350 - $500,Urban,Web,0,Womens E-Mail,2,0,0,8.146877025200215,0.05,0.03,1.5,1.0
8,535.4800545437847,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,1,0,8.784957001525587,0.05,0.03,1.5,1.0
2,272.41030663860687,3) $200 - $350,Suburban,Web,0,Womens E-Mail,2,0,1,5.678648599741695,0.05,0.03,1.5,1.0
6,351.3421388387712,4) $350 - $500,Suburban,Phone,0,Mens E-Mail,1,0,1,7.170945497091814,0.05,0.03,1.5,1.0
7,532.8021834748938,5) $500 - $750,Rural,Phone,0,Womens E-Mail,2,0,0,8.736518567410076,0.05,0.03,1.5,1.0
2,613.2735232424171,5) $500 - $750,Suburban,Web,0,Mens E-Mail,1,0,0,7.883395771963497,0.05,0.03,1.5,1.0
11,552.9464837303706,5) $500 - $750,Urban,Web,0,Womens E-Mail,2,0,1,9.456532600445296,0.05,0.03,1.5,1.0
10,380.82374177492187,4) $350 - $500,Urban,Web,0,Mens E-Mail,1,0,0,6.223033745321576,0.05,0.03,1.5,1.0
2,542.0918033561924,5) $500 - $750,Rural,Web,0,Mens E-Mail,1,0,0,6.818522744040775,0.05,0.03,1.5,1.0
10,155.1632908437141,2) $100 - $200,Rural,Phone,1,Womens E-Mail,2,0,0,6.373399793829834,0.05,0.03,1.5,1.0
1,197.36056835866015,2) $100 - $200,Urban,Web,0,Womens E-Mail,2,0,0,2.0878645430440335,0.05,0.03,1.5,1.0
8,440.35684098074995,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,6.849096553650283,0.05,0.03,1.5,1.0
1,304.0987403607448,3) $200 - $350,Urban,Phone,0,Womens E-Mail,2,0,0,5.038051996290459,0.05,0.03,1.5,1.0
9,401.2291750977533,4) $350 - $500,Urban,Phone,1,Mens E-Mail,1,0,0,8.087637811308912,0.05,0.03,1.5,1.0
11,437.3417812296242,4) $350 - $500,Urban,Web,1,Womens E-Mail,2,0,0,9.081335614623782,0.05,0.03,1.5,1.0
6,439.64424278100375,4) $350 - $500,Suburban,Phone,1,Mens E-Mail,1,1,0,8.936404011969762,0.05,0.03,1.5,1.0
7,22.254229178279495,1) $0 - $100,Suburban,Web,0,Womens E-Mail,2,0,0,2.0783384912826435,0.05,0.03,1.5,1.0
10,402.1962188714964,4) $350 - $500,Suburban,Web,0,Mens E-Mail,1,0,0,9.578499692424263,0.05,0.03,1.5,1.0
7,205.2440791377309,3) $200 - $350,Rural,Web,0,Mens E-Mail,1,0,0,5.883144747715856,0.05,0.03,1.5,1.0
10,338.3278959839621,3) $200 - $350,Rural,Web,0,Womens E-Mail,2,0,0,4.97060843373713,0.05,0.03,1.5,1.0
3,233.27042303062711,3) $200 - $350,Urban,Web,0,Womens E-Mail,2,0,0,3.717156374056181,0.05,0.03,1.5,1.0
